0.028355,-0.066288,-0.165,-0.31507,-0.075646,0.059211,0.1652,-0.047351,0.26289,0.55419,-0.11587,-0.32262,-0.061989,0.14401,-0.55566,-0.094991,-0.069101,0.18038,0.21919,-0.13513
0.2266,0.04954,-0.062053,-0.18103,0.13226,0.088659,0.36508,0.076294,0.41721,0.35629,-0.45403,-0.29932,-0.094761,-0.0098985,-0.26547,-0.10964,0.32487,-0.025117,0.11842,-0.11413
0.097364,-0.32965,-0.063334,0.14366,0.147,-0.14811,0.22653,-0.12029,0.18494,-0.035868,0.052901,-0.24498,0.23469,0.12248,-0.48931,-0.54459,-0.24922,-0.19566,0.064092,0.02279
0.34113,-0.19101,0.39732,0.19574,-0.017937,0.19762,-0.31782,0.19522,-0.22346,0.12834,0.090621,0.061488,-0.37057,0.247,-0.40669,-0.066126,0.094624,0.028563,0.3541,-0.093503
-0.34761,0.072334,-0.38658,-0.22696,-0.034216,-0.047736,-0.5693,-0.013006,0.18573,0.32101,-0.035089,-0.090687,0.20276,-0.071751,-0.2993,0.43078,-0.11525,-0.24684,-0.3356,-0.40389
0.03569,-0.2042,-0.55218,-0.29438,0.24989,-0.062747,0.52822,-0.27537,0.27405,0.3841,-0.4182,0.17759,0.40145,-1.0424,0.11407,0.11272,-0.43425,0.72083,0.18129,0.62798
0.069801,-0.039293,-0.040528,-0.099926,0.052768,0.041908,0.25817,0.045849,0.20393,0.52544,-0.24068,-0.13043,-0.27312,0.066895,-0.65241,-0.13697,0.0494,0.15905,-0.16926,0.11195
-0.026446,-0.015541,0.027316,-0.043859,0.19029,0.14469,0.42996,-0.10484,0.099481,0.64542,-0.41804,-0.085245,-0.18566,0.17989,-0.33852,-0.14149,0.061998,0.12819,-0.16866,0.023218
-0.0057836,0.010125,-0.061647,-0.062584,0.042985,-0.020462,0.21327,-0.0032918,0.34406,0.53664,-0.44237,-0.33765,-0.082889,0.17128,-0.37501,-0.096252,0.17623,0.10199,0.16657,-0.14063
0.0009531,-0.0038203,-0.055603,0.035796,-0.012878,0.013992,0.30235,-0.093804,0.30278,0.31731,-0.38443,-0.12731,-0.20593,0.30002,-0.5786,0.011328,-0.015286,0.24212,-0.19777,0.18629
0.024357,-0.29673,-0.0043114,-0.2239,-0.16065,0.34001,0.23955,-0.034371,0.34326,0.38338,-0.27035,-0.1775,-0.34567,0.30822,-0.33509,-0.28003,0.2399,0.21336,0.34355,-0.083015
-0.020718,0.077027,0.080129,0.17661,-0.014647,-0.065428,0.24146,-0.0095049,0.11813,0.46148,-0.12151,0.0065793,0.050141,0.14951,-0.41651,-0.53235,0.092542,0.10725,0.39432,-0.27739
0.010222,0.0023897,-0.0063641,0.013978,0.08236,0.10896,0.25253,-0.034601,0.20442,0.5558,-0.30307,-0.21231,-0.21169,0.10122,-0.53016,-0.15731,0.13697,0.22145,-0.13301,0.18557
0.1846,0.12211,-0.064501,0.084568,0.13478,-0.062403,0.2635,0.0052992,0.10491,0.628,-0.40691,-0.070772,-0.12671,0.12348,-0.34579,0.0093633,0.22051,0.27358,-0.16102,0.16898
-0.24728,0.11881,-0.16604,0.0036667,-0.091819,0.26165,-0.023816,0.33084,-0.10016,0.17547,0.032244,0.32802,0.47442,0.02976,-0.37011,0.022962,-0.40314,0.07081,0.053891,-0.2525
-0.038198,0.051277,0.008461,0.1715,-0.10394,0.12327,0.16298,-0.066423,0.17971,0.52168,-0.37028,-0.040831,-0.18095,0.142,-0.55094,-0.16464,0.29507,9.1495e-05,0.1897,-0.037553
0.057177,-0.019997,-0.095433,-0.04312,-0.04899,0.12398,0.25744,-0.046746,0.17998,0.56328,-0.23854,-0.14888,-0.17398,0.00031895,-0.55324,-0.33988,0.17545,0.22012,0.25522,-0.048506
0.049447,0.029991,-0.024392,-0.036078,-0.016208,-0.0074784,0.21197,-0.11857,0.26343,0.51193,-0.44028,-0.23909,-0.16334,0.11622,-0.48859,0.038376,0.035636,0.20718,-0.15358,0.23991
0.36762,0.079691,0.17957,0.20886,0.63842,-0.1268,0.38056,0.11964,0.53522,0.58541,-0.89934,-0.69128,-0.25758,-0.44891,1.1782,-0.53316,-0.52396,-0.66437,-0.99634,0.36791
4.5231,-0.18122,6.7619,0.64663,-1.985,4.2811,-6.2946,0.3173,2.1224,1.1479,-0.15681,0.083233,0.022687,0.086961,-0.091339,-0.3968,0.43865,-0.27341,0.30682,-0.032521
-0.81959,-0.50294,0.44331,-0.146,-0.22857,1.267,0.19195,0.23482,0.14871,-0.057714,-0.079354,0.68276,-0.42829,0.94859,0.54461,-0.67296,0.091751,-0.11902,0.18972,-0.24072
-0.084226,0.027853,0.13643,-0.055614,0.0092817,0.019542,0.2977,0.11564,0.056999,0.51757,-0.38761,-0.20458,-0.010402,0.16621,-0.59826,-0.0046029,0.020754,0.23059,-0.2184,0.043635
0.19174,0.071897,0.18797,0.71719,0.25388,-0.21541,-0.10018,-0.21683,0.098076,-0.097478,0.03772,0.0029866,-0.20681,0.16334,-0.20595,0.042484,0.10433,-0.2197,0.019362,-0.35339
-0.070974,-0.076103,0.021653,0.075157,0.13972,-0.12887,0.3513,0.090952,0.11653,0.65067,-0.28094,-0.18821,0.032737,0.094655,-0.55698,-0.13639,-0.041213,0.15532,-0.024345,0.11816
-0.051364,0.038569,0.025901,0.045399,-0.32508,-0.24103,0.099132,-0.22878,-0.64012,-0.12897,-0.36044,-0.26311,-0.21663,0.22095,0.013304,0.0060164,0.013325,0.13157,0.18112,-0.1209
-0.066835,0.01409,-0.52298,-0.51218,-0.20869,0.26315,0.071588,-0.22888,-0.68151,0.1564,-0.10687,-0.41192,0.042618,0.40393,0.20077,-0.10413,-0.08188,-0.27028,-0.26564,0.10455
0.062658,-0.094321,0.039611,0.1279,0.0010357,0.092284,0.3667,-0.035393,0.36446,0.54134,-0.22126,-0.24053,-0.035034,0.086733,-0.4106,-0.012046,0.14776,0.26093,-0.16743,0.15013
